Date,Open,High,Low,Close,Adj Close,Volume
2021-07-02,1220.0,1270.0,1205.0,1260.0,808.4016723632812,115326200
2021-07-05,1265.0,1265.0,1230.0,1235.0,792.3618774414062,50259700
2021-07-06,1260.0,1300.0,1255.0,1290.0,827.6492919921875,83567200
2021-07-07,1275.0,1275.0,1230.0,1250.0,801.98583984375,72700000
2021-07-08,1250.0,1250.0,1210.0,1220.0,782.7380981445312,50605000
2021-07-09,1230.0,1255.0,1215.0,1250.0,801.98583984375,46284000
2021-07-12,1270.0,1270.0,1235.0,1235.0,792.3618774414062,43425000
2021-07-13,1240.0,1245.0,1220.0,1230.0,789.1541137695312,30860600
2021-07-14,1230.0,1255.0,1215.0,1220.0,782.7380981445312,57171600
2021-07-15,1215.0,1240.0,1215.0,1225.0,785.946044921875,45141600
2021-07-16,1240.0,1260.0,1225.0,1240.0,795.5699462890625,44257000
2021-07-19,1250.0,1265.0,1240.0,1250.0,801.98583984375,47573900
2021-07-21,1260.0,1260.0,1235.0,1240.0,795.5699462890625,50329700
2021-07-22,1250.0,1340.0,1240.0,1335.0,856.520751953125,178204200
2021-07-23,1335.0,1335.0,1295.0,1305.0,837.273193359375,69244900
2021-07-26,1300.0,1310.0,1275.0,1280.0,821.2334594726562,55386900
2021-07-27,1290.0,1305.0,1260.0,1275.0,818.0254516601562,31381500
2021-07-28,1280.0,1285.0,1255.0,1270.0,814.817626953125,46422700
2021-07-29,1285.0,1345.0,1275.0,1325.0,850.1050415039062,103637900
2021-07-30,1325.0,1365.0,1295.0,1335.0,856.520751953125,116435600
2021-08-02,1345.0,1390.0,1340.0,1370.0,878.9764404296875,86145100
2021-08-03,1370.0,1370.0,1345.0,1350.0,866.1446533203125,61492100
2021-08-04,1350.0,1365.0,1345.0,1360.0,872.5604248046875,30115900
2021-08-05,1360.0,1370.0,1300.0,1300.0,834.0652465820312,99527400
2021-08-06,1310.0,1325.0,1285.0,1290.0,827.6492919921875,41862500
2021-08-09,1305.0,1340.0,1290.0,1300.0,834.0652465820312,56861800
2021-08-10,1320.0,1350.0,1300.0,1340.0,859.7286987304688,82237200
2021-08-12,1350.0,1415.0,1345.0,1410.0,904.6399536132812,185580600
2021-08-13,1420.0,1430.0,1370.0,1385.0,888.6002197265625,71600800
2021-08-16,1385.0,1400.0,1355.0,1365.0,875.7684936523438,47327100
2021-08-18,1360.0,1375.0,1325.0,1340.0,859.7286987304688,68965200
2021-08-19,1340.0,1355.0,1295.0,1295.0,830.8572387695312,61887100
2021-08-20,1290.0,1305.0,1260.0,1265.0,811.609619140625,88174800
2021-08-23,1265.0,1320.0,1265.0,1315.0,843.68896484375,61341500
2021-08-24,1340.0,1340.0,1250.0,1260.0,808.4016723632812,127792400
2021-08-25,1270.0,1280.0,1255.0,1255.0,805.1937255859375,65065500
2021-08-26,1270.0,1290.0,1250.0,1280.0,821.2334594726562,62480500
2021-08-27,1280.0,1280.0,1245.0,1245.0,798.7778930664062,70195900
2021-08-30,1260.0,1300.0,1260.0,1300.0,834.0652465820312,79496000
2021-08-31,1310.0,1310.0,1260.0,1260.0,808.4016723632812,82451800
2021-09-01,1280.0,1320.0,1275.0,1320.0,846.89697265625,133083800
2021-09-02,1325.0,1345.0,1300.0,1320.0,846.89697265625,82690300
2021-09-03,1335.0,1360.0,1325.0,1355.0,869.3527221679688,107931100
2021-09-06,1365.0,1380.0,1350.0,1365.0,875.7684936523438,61146600
2021-09-07,1365.0,1370.0,1340.0,1345.0,862.9367065429688,31543200
2021-09-08,1345.0,1360.0,1325.0,1330.0,853.3129272460938,68516800
2021-09-09,1340.0,1370.0,1330.0,1365.0,875.7684936523438,83497400
2021-09-10,1370.0,1375.0,1345.0,1350.0,866.1446533203125,61919000
2021-09-13,1350.0,1350.0,1330.0,1340.0,859.7286987304688,26391100
2021-09-14,1350.0,1395.0,1345.0,1385.0,888.6002197265625,98476700
2021-09-15,1375.0,1410.0,1365.0,1390.0,891.8081665039062,136898100
2021-09-16,1395.0,1410.0,1375.0,1390.0,891.8081665039062,50599200
2021-09-17,1370.0,1370.0,1315.0,1335.0,856.520751953125,101975300
2021-09-20,1330.0,1345.0,1315.0,1320.0,846.89697265625,50111200
2021-09-21,1320.0,1360.0,1305.0,1345.0,862.9367065429688,64966900
2021-09-22,1355.0,1410.0,1345.0,1400.0,898.2241821289062,133762600
2021-09-23,1410.0,1445.0,1390.0,1415.0,907.8479614257812,146626700
2021-09-24,1430.0,1515.0,1425.0,1500.0,962.3829956054688,303647800
2021-09-27,1515.0,1560.0,1505.0,1510.0,968.798828125,158865800
2021-09-28,1600.0,1785.0,1600.0,1740.0,1116.3641357421875,503914800
2021-09-29,1740.0,1795.0,1705.0,1720.0,1103.5323486328125,246864600
2021-09-30,1730.0,1805.0,1730.0,1760.0,1129.196044921875,267379500
2021-10-01,1775.0,1830.0,1740.0,1780.0,1142.0277099609375,176722300
2021-10-04,1830.0,1900.0,1830.0,1860.0,1193.3548583984375,235058800
2021-10-05,1920.0,1980.0,1800.0,1830.0,1174.107177734375,347837200
2021-10-06,1925.0,1945.0,1850.0,1865.0,1196.5628662109375,274437500
2021-10-07,1785.0,1785.0,1735.0,1735.0,1113.15625,423593500
2021-10-08,1730.0,1815.0,1720.0,1815.0,1164.4833984375,247024500
2021-10-11,1820.0,1920.0,1815.0,1915.0,1228.6422119140625,343765900
2021-10-12,1925.0,1940.0,1860.0,1885.0,1209.39453125,263636400
2021-10-13,1885.0,1900.0,1840.0,1860.0,1193.3548583984375,176095000
2021-10-14,1855.0,1885.0,1840.0,1855.0,1190.14697265625,129722500
2021-10-15,1860.0,1885.0,1835.0,1860.0,1193.3548583984375,153446000
2021-10-18,1845.0,1895.0,1830.0,1875.0,1202.9786376953125,124022900
2021-10-19,1850.0,1870.0,1835.0,1855.0,1190.14697265625,89410600
2021-10-21,1790.0,1800.0,1735.0,1755.0,1125.988037109375,250080900
2021-10-22,1660.0,1750.0,1645.0,1735.0,1113.15625,219166100
2021-10-25,1790.0,1800.0,1725.0,1745.0,1119.572265625,140497900
2021-10-26,1775.0,1785.0,1740.0,1765.0,1132.4039306640625,138384200
2021-10-27,1765.0,1765.0,1730.0,1730.0,1109.9483642578125,95389000
2021-10-28,1710.0,1710.0,1625.0,1630.0,1045.78955078125,289795800
2021-10-29,1610.0,1695.0,1605.0,1680.0,1077.868896484375,100719500
2021-11-01,1655.0,1710.0,1635.0,1685.0,1081.076904296875,82111500
2021-11-02,1660.0,1680.0,1645.0,1645.0,1055.4132080078125,44420500
2021-11-03,1645.0,1680.0,1645.0,1675.0,1074.6610107421875,49009600
2021-11-04,1700.0,1730.0,1675.0,1675.0,1074.6610107421875,90998600
2021-11-05,1650.0,1665.0,1635.0,1645.0,1055.4132080078125,57505000
2021-11-08,1650.0,1710.0,1650.0,1695.0,1087.49267578125,58662000
2021-11-09,1720.0,1745.0,1700.0,1705.0,1093.90869140625,62964100
2021-11-10,1680.0,1710.0,1670.0,1690.0,1084.2847900390625,36025600
2021-11-11,1675.0,1695.0,1660.0,1685.0,1081.076904296875,49884600
2021-11-12,1690.0,1700.0,1665.0,1685.0,1081.076904296875,35072500
2021-11-15,1680.0,1685.0,1595.0,1610.0,1032.957763671875,117468000
2021-11-16,1580.0,1630.0,1580.0,1615.0,1036.1656494140625,46592500
2021-11-17,1620.0,1655.0,1600.0,1640.0,1052.2054443359375,95085400
2021-11-18,1620.0,1645.0,1610.0,1625.0,1042.5814208984375,48501400
2021-11-19,1635.0,1665.0,1625.0,1645.0,1055.4132080078125,42127500
2021-11-22,1645.0,1660.0,1610.0,1640.0,1052.2054443359375,36598500
2021-11-23,1665.0,1715.0,1640.0,1705.0,1093.90869140625,116464400
2021-11-24,1720.0,1730.0,1695.0,1695.0,1087.49267578125,100386500
2021-11-25,1710.0,1750.0,1690.0,1745.0,1119.572265625,59282300
2021-11-26,1725.0,1730.0,1640.0,1655.0,1061.8292236328125,83519800
2021-11-29,1640.0,1700.0,1610.0,1690.0,1084.2847900390625,76424500
2021-11-30,1670.0,1730.0,1665.0,1700.0,1090.70068359375,161819600
2021-12-01,1730.0,1775.0,1700.0,1755.0,1125.988037109375,146798700
2021-12-02,1760.0,1820.0,1760.0,1810.0,1161.2755126953125,147912000
2021-12-03,1805.0,1835.0,1790.0,1815.0,1164.4833984375,93276700
2021-12-06,1815.0,1920.0,1810.0,1910.0,1225.434326171875,251957100
2021-12-07,1910.0,1920.0,1870.0,1905.0,1222.226318359375,265246000
2021-12-08,1920.0,1935.0,1900.0,1925.0,1235.05810546875,356201700
2021-12-09,1930.0,1960.0,1925.0,1935.0,1241.4739990234375,282019600
2021-12-10,1930.0,1940.0,1880.0,1920.0,1231.8502197265625,254321600
2021-12-13,1930.0,1940.0,1905.0,1920.0,1231.8502197265625,165209600
2021-12-14,1910.0,1930.0,1870.0,1920.0,1231.8502197265625,205410600
2021-12-15,1920.0,2050.0,1910.0,2020.0,1296.009033203125,539995200
2021-12-16,2040.0,2080.0,1995.0,2040.0,1308.8408203125,205002000
2021-12-17,2050.0,2060.0,2030.0,2050.0,1315.2567138671875,156302400
2021-12-20,2030.0,2050.0,2000.0,2050.0,1315.2567138671875,100364400
2021-12-21,2050.0,2160.0,2040.0,2120.0,1360.1678466796875,176897200
2021-12-22,2190.0,2190.0,2090.0,2150.0,1379.41552734375,191706000
2021-12-23,2170.0,2180.0,2120.0,2150.0,1379.41552734375,105060800
2021-12-24,2150.0,2240.0,2130.0,2220.0,1424.3267822265625,251933600
2021-12-27,2230.0,2260.0,2180.0,2180.0,1398.6632080078125,124062200
2021-12-28,2180.0,2310.0,2180.0,2300.0,1475.65380859375,295605000
2021-12-29,2300.0,2330.0,2260.0,2310.0,1482.0697021484375,171340700
2021-12-30,2180.0,2270.0,2160.0,2250.0,1551.11865234375,235360400
2022-01-03,2170.0,2380.0,2170.0,2370.0,1633.844970703125,175091000
2022-01-04,2370.0,2380.0,2240.0,2300.0,1585.587890625,241943400
2022-01-05,2330.0,2350.0,2230.0,2240.0,1544.224853515625,125371600
2022-01-06,2230.0,2310.0,2210.0,2300.0,1585.587890625,245581000
2022-01-07,2320.0,2450.0,2290.0,2430.0,1675.2081298828125,272389200
2022-01-10,2430.0,2430.0,2350.0,2400.0,1654.526611328125,123417100
2022-01-11,2440.0,2470.0,2330.0,2340.0,1613.163330078125,124218800
2022-01-12,2340.0,2370.0,2300.0,2310.0,1592.4818115234375,122477500
2022-01-13,2330.0,2380.0,2280.0,2280.0,1571.80029296875,137848400
2022-01-14,2300.0,2330.0,2250.0,2270.0,1564.90625,173258000
2022-01-17,2300.0,2320.0,2210.0,2260.0,1558.0125732421875,119048500
2022-01-18,2290.0,2310.0,2180.0,2220.0,1530.43701171875,180286700
2022-01-19,2220.0,2260.0,2200.0,2230.0,1537.3309326171875,152019800
2022-01-20,2230.0,2360.0,2230.0,2310.0,1592.4818115234375,213577600
2022-01-21,2310.0,2310.0,2260.0,2310.0,1592.4818115234375,98844900
2022-01-24,2300.0,2350.0,2250.0,2270.0,1564.90625,94316300
2022-01-25,2260.0,2270.0,2160.0,2210.0,1523.543212890625,158258600
2022-01-26,2220.0,2240.0,2180.0,2210.0,1523.543212890625,97679400
2022-01-27,2200.0,2310.0,2190.0,2310.0,1592.4818115234375,142280600
2022-01-28,2320.0,2320.0,2240.0,2280.0,1571.80029296875,104574100
2022-01-31,2300.0,2310.0,2210.0,2240.0,1544.224853515625,76748000
2022-02-02,2260.0,2290.0,2180.0,2210.0,1523.543212890625,100091000
2022-02-03,2210.0,2240.0,2170.0,2220.0,1530.43701171875,111391600
2022-02-04,2220.0,2240.0,2170.0,2180.0,1502.861572265625,96179700
2022-02-07,2200.0,2250.0,2180.0,2200.0,1516.6494140625,113939600
2022-02-08,2200.0,2220.0,2180.0,2200.0,1516.6494140625,111772600
2022-02-09,2220.0,2270.0,2180.0,2210.0,1523.543212890625,199270200
2022-02-10,2200.0,2230.0,2150.0,2160.0,1489.073974609375,114009500
2022-02-11,2160.0,2200.0,2110.0,2170.0,1495.9677734375,102593600
2022-02-14,2170.0,2270.0,2170.0,2230.0,1537.3309326171875,127682400
2022-02-15,2250.0,2300.0,2210.0,2290.0,1578.6942138671875,137023900
2022-02-16,2300.0,2300.0,2240.0,2240.0,1544.224853515625,70237000
2022-02-17,2230.0,2250.0,2180.0,2220.0,1530.43701171875,140157700
2022-02-18,2200.0,2280.0,2190.0,2240.0,1544.224853515625,84280000
2022-02-21,2260.0,2260.0,2200.0,2220.0,1530.43701171875,86719000
2022-02-22,2230.0,2260.0,2180.0,2230.0,1537.3309326171875,91334200
2022-02-23,2270.0,2350.0,2240.0,2320.0,1599.375732421875,140574200
2022-02-24,2350.0,2480.0,2320.0,2480.0,1709.677490234375,286836000
2022-02-25,2520.0,2590.0,2450.0,2450.0,1688.995849609375,218034600
2022-03-01,2560.0,2720.0,2500.0,2580.0,1778.615966796875,357287400
2022-03-02,2690.0,2740.0,2550.0,2610.0,1799.2977294921875,208447200
2022-03-04,2720.0,3050.0,2680.0,3040.0,2095.733642578125,408953900
2022-03-07,3150.0,3270.0,3080.0,3240.0,2233.61083984375,402645000
2022-03-08,3210.0,3210.0,3040.0,3120.0,2150.884521484375,257703500
2022-03-09,3120.0,3150.0,2960.0,3080.0,2123.30908203125,187471500
2022-03-10,2980.0,3070.0,2870.0,2980.0,2054.370361328125,236733800
2022-03-11,2880.0,3090.0,2880.0,3000.0,2068.158203125,121344700
2022-03-14,2990.0,3020.0,2790.0,2790.0,1923.38720703125,168857700
2022-03-15,2660.0,2790.0,2650.0,2710.0,1868.2364501953125,223378600
2022-03-16,2700.0,2830.0,2690.0,2820.0,1944.068603515625,126976100
2022-03-17,2800.0,2820.0,2730.0,2740.0,1888.9178466796875,86651700
2022-03-18,2750.0,2860.0,2720.0,2720.0,1875.1298828125,368469400
2022-03-21,2740.0,2770.0,2700.0,2720.0,1875.1298828125,123851100
2022-03-22,2740.0,2860.0,2740.0,2800.0,1930.2811279296875,124250600
2022-03-23,2830.0,2880.0,2750.0,2800.0,1930.2811279296875,122391700
2022-03-24,2840.0,2900.0,2810.0,2880.0,1985.431884765625,109233400
2022-03-25,2880.0,2880.0,2810.0,2820.0,1944.068603515625,89246500
2022-03-28,2820.0,2880.0,2820.0,2860.0,1971.6439208984375,81634700
2022-03-29,2880.0,2880.0,2760.0,2770.0,1909.5992431640625,105824700
2022-03-30,2770.0,2800.0,2660.0,2680.0,1847.5545654296875,98915700
2022-03-31,2690.0,2760.0,2680.0,2690.0,1854.448486328125,77639300
2022-04-01,2690.0,2830.0,2690.0,2810.0,1937.1748046875,104011500
2022-04-04,2810.0,2870.0,2780.0,2810.0,1937.1748046875,59731800
2022-04-05,2850.0,3020.0,2830.0,3000.0,2068.158203125,193461300
2022-04-06,3010.0,3080.0,3000.0,3070.0,2116.4150390625,172811700
2022-04-07,3060.0,3070.0,2980.0,3050.0,2102.62744140625,93814700
2022-04-08,3040.0,3190.0,3030.0,3160.0,2178.459716796875,177072400
2022-04-11,3160.0,3210.0,3100.0,3140.0,2164.67236328125,131718000
2022-04-12,3140.0,3150.0,3060.0,3140.0,2164.67236328125,132026200
2022-04-13,3190.0,3350.0,3190.0,3350.0,2309.443359375,226429500
2022-04-14,3350.0,3350.0,3280.0,3310.0,2281.867919921875,112905400
2022-04-18,3310.0,3350.0,3240.0,3290.0,2268.080078125,95118100
2022-04-19,3290.0,3330.0,3250.0,3270.0,2254.29248046875,95535700
2022-04-20,3310.0,3370.0,3160.0,3230.0,2226.717041015625,134836900
2022-04-21,3270.0,3460.0,3260.0,3270.0,2254.29248046875,187585800
2022-04-22,3250.0,3270.0,3160.0,3210.0,2212.92919921875,107246100
2022-04-25,3180.0,3220.0,3100.0,3210.0,2212.92919921875,107045500
2022-04-26,3220.0,3250.0,3080.0,3160.0,2178.459716796875,152153700
2022-04-27,3130.0,3230.0,3110.0,3170.0,2185.353759765625,94218600
2022-04-28,3210.0,3370.0,3200.0,3340.0,2302.54931640625,182939300
2022-05-09,3380.0,3410.0,3130.0,3160.0,2178.459716796875,247786700
2022-05-10,3070.0,3140.0,2980.0,3090.0,2130.202880859375,198152000
2022-05-11,3090.0,3230.0,3090.0,3150.0,2171.56640625,134040900
2022-05-12,3150.0,3220.0,3080.0,3150.0,2171.56640625,233115300
2022-05-13,3210.0,3250.0,3120.0,3210.0,2212.92919921875,168962700
2022-05-17,3150.0,3270.0,3130.0,3220.0,2322.104248046875,148618000
2022-05-18,3250.0,3270.0,3100.0,3190.0,2300.4697265625,128274700
2022-05-19,3140.0,3180.0,3050.0,3110.0,2242.777587890625,166293000
2022-05-20,3130.0,3380.0,3130.0,3310.0,2387.0078125,205840300
2022-05-23,3350.0,3350.0,3110.0,3150.0,2271.6240234375,177893100
2022-05-24,3170.0,3230.0,3130.0,3200.0,2307.681396484375,112162400
2022-05-25,3160.0,3160.0,3070.0,3100.0,2235.56640625,96617800
2022-05-27,3160.0,3190.0,3130.0,3160.0,2278.835205078125,84743400
2022-05-30,3170.0,3180.0,3030.0,3060.0,2206.72021484375,146193800
2022-05-31,3130.0,3290.0,3100.0,3270.0,2358.161865234375,286452200
2022-06-02,3260.0,3350.0,3200.0,3330.0,2401.430908203125,185774500
2022-06-03,3330.0,3570.0,3280.0,3520.0,2538.449462890625,258029000
2022-06-06,3520.0,3590.0,3440.0,3460.0,2495.1806640625,128510900
2022-06-07,3550.0,3710.0,3530.0,3650.0,2632.198974609375,225695700
2022-06-08,3650.0,3680.0,3590.0,3630.0,2617.776123046875,118444400
2022-06-09,3630.0,3690.0,3600.0,3600.0,2596.141357421875,106573000
2022-06-10,3560.0,3590.0,3430.0,3430.0,2473.5458984375,151998900
2022-06-13,3320.0,3320.0,3190.0,3190.0,2300.4697265625,202113000
2022-06-14,3170.0,3270.0,3110.0,3260.0,2350.9501953125,219656500
2022-06-15,3260.0,3270.0,3040.0,3040.0,2192.29736328125,247557600
2022-06-16,3080.0,3170.0,3040.0,3060.0,2206.72021484375,243268700
2022-06-17,3020.0,3030.0,2870.0,2920.0,2105.75927734375,229958000
2022-06-20,2920.0,2950.0,2860.0,2930.0,2112.970947265625,115058200
2022-06-21,3000.0,3070.0,2970.0,3030.0,2185.085693359375,189107600
2022-06-22,3030.0,3090.0,2980.0,3030.0,2185.085693359375,201749700
2022-06-23,3030.0,3030.0,2890.0,2940.0,2120.181884765625,145531100
2022-06-24,2970.0,3020.0,2950.0,2970.0,2141.81689453125,103050300
2022-06-27,2970.0,3000.0,2880.0,2960.0,2134.605224609375,89273500
2022-06-28,2990.0,3000.0,2930.0,2950.0,2127.3935546875,74114300
2022-06-29,2910.0,2970.0,2870.0,2870.0,2069.70166015625,69188200
2022-06-30,2810.0,2920.0,2810.0,2860.0,2062.489990234375,109157800
2022-07-01,2860.0,2910.0,2710.0,2720.0,1961.5289306640625,105599200
2022-07-04,2720.0,2830.0,2660.0,2770.0,1997.5865478515625,117849700
2022-07-05,2830.0,2940.0,2820.0,2880.0,2076.9130859375,135385800
2022-07-06,2850.0,2850.0,2720.0,2770.0,1997.5865478515625,82120100
2022-07-07,2770.0,2810.0,2720.0,2770.0,1997.5865478515625,70438600
2022-07-08,2850.0,2880.0,2820.0,2830.0,2040.8555908203125,90522000
2022-07-11,2840.0,2870.0,2800.0,2830.0,2040.8555908203125,52681800
2022-07-12,2860.0,2970.0,2840.0,2920.0,2105.75927734375,142532100
2022-07-13,2950.0,2990.0,2900.0,2930.0,2112.970947265625,99629700
2022-07-14,2910.0,2960.0,2880.0,2930.0,2112.970947265625,97805600
2022-07-15,2890.0,2900.0,2760.0,2760.0,1990.3751220703125,98942900
2022-07-18,2760.0,2800.0,2730.0,2790.0,2012.0096435546875,68984100
2022-07-19,2800.0,2960.0,2760.0,2950.0,2127.3935546875,127898100
2022-07-20,2980.0,3030.0,2980.0,3020.0,2177.874267578125,99298600
2022-07-21,3040.0,3050.0,2970.0,3020.0,2177.874267578125,73196600
2022-07-22,3040.0,3080.0,2990.0,3030.0,2185.085693359375,94295700
2022-07-25,3050.0,3120.0,3040.0,3100.0,2235.56640625,134979600
2022-07-26,3140.0,3170.0,3120.0,3160.0,2278.835205078125,83178500
2022-07-27,3200.0,3300.0,3180.0,3280.0,2365.37353515625,130334900
2022-07-28,3290.0,3330.0,3250.0,3280.0,2365.37353515625,94451400
2022-07-29,3300.0,3350.0,3230.0,3250.0,2343.738525390625,85291200
2022-08-01,3260.0,3370.0,3240.0,3350.0,2415.85400390625,146347800
2022-08-02,3350.0,3360.0,3180.0,3180.0,2293.25830078125,112428800
2022-08-03,3190.0,3330.0,3180.0,3310.0,2387.0078125,114505400
2022-08-04,3310.0,3310.0,3160.0,3190.0,2300.4697265625,109420800
2022-08-05,3140.0,3170.0,3100.0,3130.0,2257.20068359375,124725800
2022-08-08,3090.0,3130.0,3030.0,3080.0,2221.143310546875,94030900
2022-08-09,3110.0,3170.0,3100.0,3130.0,2257.20068359375,86949000
2022-08-10,3150.0,3190.0,3120.0,3140.0,2264.412353515625,81369800
2022-08-11,3230.0,3250.0,3150.0,3150.0,2271.6240234375,127285200
2022-08-12,3160.0,3210.0,3130.0,3190.0,2300.4697265625,73526600
2022-08-15,3220.0,3240.0,3150.0,3160.0,2278.835205078125,53868300
2022-08-16,3160.0,3190.0,3120.0,3150.0,2271.6240234375,48691000
2022-08-18,3180.0,3280.0,3170.0,3250.0,2343.738525390625,84704200
2022-08-19,3270.0,3310.0,3240.0,3250.0,2343.738525390625,73447800
2022-08-22,3290.0,3300.0,3140.0,3150.0,2271.6240234375,90711300
2022-08-23,3170.0,3380.0,3160.0,3350.0,2415.85400390625,175076900
2022-08-24,3330.0,3420.0,3270.0,3410.0,2459.122802734375,116927600
2022-08-25,3410.0,3470.0,3370.0,3410.0,2459.122802734375,88737600
2022-08-26,3430.0,3450.0,3390.0,3410.0,2459.122802734375,55022600
2022-08-29,3380.0,3470.0,3330.0,3460.0,2495.1806640625,79496800
2022-08-30,3660.0,3700.0,3530.0,3540.0,2552.87255859375,160702700
2022-08-31,3510.0,3570.0,3480.0,3540.0,2552.87255859375,101731600
2022-09-01,3560.0,3740.0,3540.0,3700.0,2668.256591796875,162099600
2022-09-02,3750.0,3830.0,3720.0,3780.0,2725.948486328125,133943800
2022-09-05,3780.0,4050.0,3760.0,4030.0,2906.236083984375,194748100
2022-09-06,4080.0,4160.0,4020.0,4040.0,2913.447509765625,107870400
2022-09-07,4020.0,4050.0,3950.0,4020.0,2899.024658203125,92963400
2022-09-08,3970.0,4000.0,3900.0,3940.0,2841.332763671875,88447400
2022-09-09,3920.0,3970.0,3860.0,3950.0,2848.5439453125,73341100
2022-09-12,3960.0,3990.0,3900.0,3970.0,2862.967041015625,74852000
2022-09-13,3970.0,4020.0,3950.0,4010.0,2891.813232421875,71375900
2022-09-14,4000.0,4040.0,3940.0,4010.0,2891.813232421875,79037100
2022-09-15,4040.0,4190.0,4040.0,4060.0,2927.87060546875,120755300
2022-09-16,4050.0,4050.0,3930.0,3930.0,2834.12109375,121776100
2022-09-19,3950.0,3960.0,3860.0,3910.0,2819.69775390625,134433200
2022-09-20,3930.0,3970.0,3860.0,3890.0,2805.275146484375,63910800
2022-09-21,3880.0,3930.0,3800.0,3910.0,2819.69775390625,67111800
2022-09-22,3910.0,4120.0,3890.0,4100.0,2956.716552734375,150225400
2022-09-23,4050.0,4080.0,4010.0,4050.0,2920.658935546875,77100300
2022-09-26,3940.0,3940.0,3830.0,3860.0,2783.640380859375,163896500
2022-09-27,3900.0,3940.0,3870.0,3910.0,2819.69775390625,89367200
2022-09-28,3900.0,3960.0,3860.0,3870.0,2790.85205078125,72114400
2022-09-29,3900.0,3970.0,3900.0,3950.0,2848.5439453125,91134100
2022-09-30,3920.0,3960.0,3870.0,3960.0,2855.755615234375,104670300
2022-10-03,3930.0,4000.0,3920.0,3960.0,2855.755615234375,54514500
2022-10-04,3990.0,4120.0,3990.0,4120.0,2971.139892578125,145080300
2022-10-05,4140.0,4170.0,4080.0,4080.0,2942.293701171875,57945800
2022-10-06,4080.0,4250.0,4040.0,4100.0,2956.716552734375,159208200
2022-10-07,4100.0,4170.0,4080.0,4140.0,2985.5625,49875500
2022-10-10,4050.0,4050.0,3920.0,3920.0,2826.909423828125,107867500
2022-10-11,3930.0,3950.0,3890.0,3930.0,2834.12109375,59752100
2022-10-12,3960.0,4050.0,3960.0,4000.0,2884.6015625,101116400
2022-10-13,4090.0,4090.0,4010.0,4020.0,2899.024658203125,53264100
2022-10-14,4000.0,4050.0,3950.0,3950.0,2848.5439453125,45091900
2022-10-17,3950.0,3960.0,3900.0,3960.0,2855.755615234375,42063700
2022-10-18,3980.0,4000.0,3840.0,3860.0,2783.640380859375,95622800
2022-10-19,3850.0,3880.0,3800.0,3840.0,2769.217529296875,69215500
2022-10-20,3840.0,4000.0,3830.0,4000.0,2884.6015625,119895500
2022-10-21,3980.0,4020.0,3950.0,3960.0,2855.755615234375,37327700
2022-10-24,3970.0,3990.0,3910.0,3920.0,2826.909423828125,47873100
2022-10-25,3890.0,3920.0,3840.0,3880.0,2798.063720703125,74608100
2022-10-26,3880.0,3950.0,3850.0,3930.0,2834.12109375,73155800
2022-10-27,3950.0,4020.0,3920.0,3980.0,2870.178466796875,81920000
2022-10-28,4000.0,4000.0,3900.0,3910.0,2819.69775390625,54061300
2022-10-31,3940.0,3980.0,3920.0,3980.0,2870.178466796875,76758600
2022-11-01,3940.0,3940.0,3720.0,3750.0,2704.31396484375,175308100
2022-11-02,3750.0,3820.0,3690.0,3740.0,2697.1025390625,101047500
2022-11-03,3740.0,3810.0,3730.0,3750.0,2704.31396484375,57965500
2022-11-04,3730.0,3790.0,3710.0,3750.0,2704.31396484375,84299700
2022-11-07,3750.0,3830.0,3730.0,3830.0,2762.005859375,74309100
2022-11-08,3800.0,3800.0,3730.0,3760.0,2711.525634765625,71681200
2022-11-09,3690.0,3720.0,3630.0,3640.0,2624.987548828125,117969800
2022-11-10,3500.0,3560.0,3450.0,3480.0,2509.603271484375,153812400
2022-11-11,3500.0,3540.0,3440.0,3490.0,2516.81494140625,96575300
2022-11-14,3490.0,3560.0,3490.0,3500.0,2524.0263671875,60258000
2022-11-15,3550.0,3570.0,3480.0,3510.0,2531.238037109375,55915600
2022-11-16,3610.0,3640.0,3520.0,3570.0,2574.507080078125,86525300
2022-11-17,3530.0,3610.0,3500.0,3590.0,2588.93017578125,73229600
2022-11-18,3590.0,3620.0,3560.0,3590.0,2588.93017578125,40162000
2022-11-21,3610.0,3710.0,3610.0,3690.0,2661.044921875,65550500
2022-11-22,3720.0,3750.0,3650.0,3700.0,2668.256591796875,59965000
2022-11-23,3720.0,3790.0,3720.0,3750.0,2704.31396484375,45573200
2022-11-24,3760.0,3780.0,3740.0,3750.0,2704.31396484375,24418800
2022-11-25,3750.0,3750.0,3690.0,3730.0,2689.890869140625,33140500
2022-11-28,3740.0,3780.0,3720.0,3740.0,2697.1025390625,40277700
2022-11-29,3790.0,3880.0,3780.0,3880.0,2798.063720703125,94151500
2022-11-30,3900.0,3930.0,3850.0,3870.0,2790.85205078125,152171400
2022-12-01,3930.0,3930.0,3890.0,3900.0,2812.48681640625,56516100
2022-12-02,3890.0,3890.0,3820.0,3850.0,2776.42919921875,36882200
2022-12-05,3880.0,3890.0,3760.0,3780.0,2725.948486328125,51037700
2022-12-06,3800.0,3830.0,3750.0,3810.0,2747.5830078125,56845900
2022-12-07,3820.0,3870.0,3780.0,3830.0,2762.005859375,59277300
2022-12-08,3830.0,3840.0,3710.0,3740.0,2697.1025390625,63665900
2022-12-09,3730.0,3740.0,3630.0,3680.0,2653.83349609375,67555400
2022-12-12,3680.0,3820.0,3670.0,3800.0,2740.371337890625,76652000
